,description,standard_dg_prime(kilojoule / mole),decompose,standard_dg(kilojoule / mole),is_formation
3681,2-propanol(aq) + NAD(aq) = acetone(aq) + NADH(aq),4.774115826534428,,48.82385898310193,False
3682,2-propanol(aq) + NAD(aq) = acetone(aq) + NADH(aq),4.393484785929923,,49.11723243604265,False
3683,2-propanol(aq) + NAD(aq) = acetone(aq) + NADH(aq),4.320605022964391,,49.061196436480024,False
3684,2-propanol(aq) + NAD(aq) = acetone(aq) + NADH(aq),4.198867175369455,,49.07275478070545,False
3685,2-propanol(aq) + NAD(aq) = acetone(aq) + NADH(aq),1.7956518477762615,,49.945977758878335,False
3686,2-propanol(aq) + NAD(aq) = acetone(aq) + NADH(aq),1.706397140330346,,49.916245724508535,False
3687,2-propanol(aq) + NAD(aq) = acetone(aq) + NADH(aq),1.371261713984897,,49.94891947032233,False
3688,2-propanol(aq) + NAD(aq) = acetone(aq) + NADH(aq),0.8850609075154046,,49.94249271254481,False
3689,2-propanol(aq) + NAD(aq) = acetone(aq) + NADH(aq),2.844338814009689,,49.34918303467043,False
3690,2-propanol(aq) + NAD(aq) = acetone(aq) + NADH(aq),1.5187222848551691,,49.886410371663985,False
3691,2-propanol(aq) + NAD(aq) = acetone(aq) + NADH(aq),1.5455234512610905,,49.7528494652293,False
3692,2-propanol(aq) + NAD(aq) = acetone(aq) + NADH(aq),4.383018557905232,,49.15728870663115,False
3693,GTP(aq) + D-glucose 1-phosphate(aq) = GDPglucose(aq) + pyrophosphate(aq),3.492320176615742,,-0.5724280330304197,False
3694,GTP(aq) + D-mannose 1-phosphate(aq) = GDPmannose(aq) + pyrophosphate(aq),-2.3615987107782916,,-6.660456955065587,False
3695,amoxicillin(aq) + H2O(l) = 6-aminopenicillanic acid(aq) + D-4-hydroxyphenylglycine(aq),-4.835356120029579,,-4.773993101899683,False
3696,amoxicillin(aq) + H2O(l) = 6-aminopenicillanic acid(aq) + D-4-hydroxyphenylglycine(aq),-7.1196199004858185,,-6.948191090188291,False
3697,amoxicillin(aq) + H2O(l) = 6-aminopenicillanic acid(aq) + D-4-hydroxyphenylglycine(aq),-2.603543504456229,,-2.6244595629776084,False
3698,pyrophosphate(aq) + H2O(l) = 2 orthophosphate(aq),-27.60537201433357,,11.959766110666646,False
3699,D-glyceraldehyde 3-phosphate(aq) + ADP(aq) + NAD(aq) + orthophosphate(aq) = 3-phospho-D-glycerate(aq) + ATP(aq) + NADH(aq),-9.602021752492426,,40.910564591390305,False
3700,D-glyceraldehyde 3-phosphate(aq) + ADP(aq) + NAD(aq) + orthophosphate(aq) = 3-phospho-D-glycerate(aq) + ATP(aq) + NADH(aq),-9.602021752492426,,41.29746697321524,False
3701,D-glyceraldehyde 3-phosphate(aq) + ADP(aq) + NAD(aq) + orthophosphate(aq) = 3-phospho-D-glycerate(aq) + ATP(aq) + NADH(aq),-11.021825931491078,,40.40529471307083,False
3702,D-glyceraldehyde 3-phosphate(aq) + ADP(aq) + NAD(aq) + orthophosphate(aq) = 3-phospho-D-glycerate(aq) + ATP(aq) + NADH(aq),-11.264952496337315,,40.236304063260235,False
3703,D-glyceraldehyde 3-phosphate(aq) + ADP(aq) + NAD(aq) + orthophosphate(aq) = 3-phospho-D-glycerate(aq) + ATP(aq) + NADH(aq),-9.1929088249525,,41.55287247822969,False
3704,D-glyceraldehyde 3-phosphate(aq) + ADP(aq) + NAD(aq) + orthophosphate(aq) = 3-phospho-D-glycerate(aq) + ATP(aq) + NADH(aq),-10.498910863098915,,40.779034920026774,False
3705,D-glyceraldehyde 3-phosphate(aq) + ADP(aq) + NAD(aq) + orthophosphate(aq) = 3-phospho-D-glycerate(aq) + ATP(aq) + NADH(aq),-10.910197524688684,,40.21733362610631,False
3706,D-glyceraldehyde 3-phosphate(aq) + ADP(aq) + NAD(aq) + orthophosphate(aq) = 3-phospho-D-glycerate(aq) + ATP(aq) + NADH(aq),-9.84272160998081,,40.82568505591961,False
3707,D-glyceraldehyde 3-phosphate(aq) + ADP(aq) + NAD(aq) + orthophosphate(aq) = 3-phospho-D-glycerate(aq) + ATP(aq) + NADH(aq),-8.61593625106383,,41.81819256928753,False
3708,D-glyceraldehyde 3-phosphate(aq) + ADP(aq) + NAD(aq) + orthophosphate(aq) = 3-phospho-D-glycerate(aq) + ATP(aq) + NADH(aq),-10.543111195828208,,40.80957429438404,False
3709,D-glyceraldehyde 3-phosphate(aq) + ADP(aq) + NAD(aq) + orthophosphate(aq) = 3-phospho-D-glycerate(aq) + ATP(aq) + NADH(aq),-10.629307727579839,,40.573588420930875,False
3710,L-aspartate(aq) = fumarate(aq) + ammonia(aq),8.296158341158668,,11.78421589784565,False
3711,D-glucose(aq) = D-fructose(aq),0.026988935718100238,,0.02169935244851351,False
3712,D-glucose(aq) = D-fructose(aq),-0.1901225951656043,,-0.20620319505408685,False
3713,D-glucose(aq) = D-fructose(aq),-0.13507442293421462,,-0.14629712894514085,False
3714,D-glucose(aq) = D-fructose(aq),-0.368192889610949,,-0.3842734894994315,False
3715,D-glucose(aq) = D-fructose(aq),-0.2889182499648062,,-0.3001409559757324,False
3716,D-glucose(aq) = D-fructose(aq),-0.027133820887271676,,-0.0348820147381016,False
3717,4-oxobutanoate(aq) + NADP(red)(aq) = 4-hydroxybutanoate(aq) + NADP(ox)(aq),-3.2415600647850034,,-49.55863507959424,False
3718,N-acetyl-D-glucosamine(aq) = N-acetyl-D-mannosamine(aq),3.4718755518289717,,3.4713437323819525,False
3719,2-propanol(aq) + NAD(aq) = acetone(aq) + NADH(aq),3.556594698459737,,49.5428389336823,False
3720,2-propanol(aq) + NAD(aq) = acetone(aq) + NADH(aq),3.309121042515553,,49.35458288393838,False
3721,2-propanol(aq) + NAD(aq) = acetone(aq) + NADH(aq),3.1362990652273854,,49.181760906650204,False
3722,2-propanol(aq) + NAD(aq) = acetone(aq) + NADH(aq),2.7619135037278584,,49.749002647246094,False
3723,2-propanol(aq) + NAD(aq) = acetone(aq) + NADH(aq),3.0584614649103656,,49.81108294993966,False
3724,2-propanol(aq) + NAD(aq) = acetone(aq) + NADH(aq),3.244038930924748,,49.937953450927836,False
3725,2-propanol(aq) + NAD(aq) = acetone(aq) + NADH(aq),3.695763651558705,,49.74122549298153,False
3726,2-propanol(aq) + NAD(aq) = acetone(aq) + NADH(aq),3.64130812983124,,49.68676997125406,False
3727,2-propanol(aq) + NAD(aq) = acetone(aq) + NADH(aq),2.6948458342823693,,49.6819349778006,False
3728,2-propanol(aq) + NAD(aq) = acetone(aq) + NADH(aq),4.94311360446692,,49.5514616826166,False
3729,2-propanol(aq) + NAD(aq) = acetone(aq) + NADH(aq),4.9798198536079585,,49.58816793175763,False
3730,2-propanol(aq) + NAD(aq) = acetone(aq) + NADH(aq),5.07403753664584,,49.803613484664304,False
3731,2-propanol(aq) + NAD(aq) = acetone(aq) + NADH(aq),-3.648235789826992,,49.67525612756041,False
3732,2-propanol(aq) + NAD(aq) = acetone(aq) + NADH(aq),-3.8395478276605433,,49.769833893138774,False
3733,2-propanol(aq) + NAD(aq) = acetone(aq) + NADH(aq),-4.401864793035785,,49.15034349484482,False
3734,2-propanol(aq) + NAD(aq) = acetone(aq) + NADH(aq),3.717885463699501,,49.70412969892206,False
3735,2-propanol(aq) + NAD(aq) = acetone(aq) + NADH(aq),3.262460030652353,,49.54432418869393,False
3736,2-propanol(aq) + NAD(aq) = acetone(aq) + NADH(aq),2.5243974498895936,,49.511486593407824,False
3737,2-propanol(aq) + NAD(aq) = acetone(aq) + NADH(aq),-4.1412865504313014,,49.4109217374493,False
3738,2-propanol(aq) + NAD(aq) = acetone(aq) + NADH(aq),2.9177904647814583,,49.670411949810756,False
3739,2-propanol(aq) + NAD(aq) = acetone(aq) + NADH(aq),-4.338169087179124,,48.584971034991355,False
3740,2-propanol(aq) + NAD(aq) = acetone(aq) + NADH(aq),-4.338169087179124,,48.584971034991355,False
3741,2-propanol(aq) + NAD(aq) = acetone(aq) + NADH(aq),3.42482890822524,,50.11874342822833,False
3742,2-propanol(aq) + NAD(aq) = acetone(aq) + NADH(aq),6.391426510250787,,49.452827216668105,False
3743,2-propanol(aq) + NAD(aq) = acetone(aq) + NADH(aq),5.49142970099123,,49.48859217378285,False
3744,2-propanol(aq) + NAD(aq) = acetone(aq) + NADH(aq),2.746851898074293,,49.73394104159252,False
3745,L-leucine(aq) = D-leucine(aq),-0.0,,2.2737367544323206e-12,False
3746,uridine(aq) + orthophosphate(aq) = uracil(aq) + D-ribose 1-phosphate(aq),2.1159513524452445,,-0.22424441636835635,False
3747,uridine(aq) + orthophosphate(aq) = uracil(aq) + D-ribose 1-phosphate(aq),-0.0,,-12.453896770043627,False
3748,5 '-methylthioadenosine(aq) + orthophosphate(aq) = adenine(aq) + 5-methylthio-D-ribose 1-phosphate(aq),11.02038940062589,,10.962846610771566,False
3749,D-mannitol(aq) + NADP(aq) = D-fructose(aq) + NADPH(aq),6.157881051777464,,57.53658129663047,False
3750,ATP(aq) + creatine(aq) = ADP(aq) + phosphocreatine(aq),7.858408221835569,,52.604839151991634,False
3751,ATP(aq) + creatine(aq) = ADP(aq) + phosphocreatine(aq),8.12580185485692,,51.62663796890067,False
3752,ATP(aq) + creatine(aq) = ADP(aq) + phosphocreatine(aq),8.004063989654329,,53.92752076410571,False
3753,ATP(aq) + creatine(aq) = ADP(aq) + phosphocreatine(aq),7.924035627673538,,54.583781150926065,False
3754,succinyl-CoA(aq) + acetoacetate(aq) = succinate(aq) + acetoacetyl-CoA(aq),13.786623554940228,,8.815410439990522,False
3755,succinyl-CoA(aq) + acetoacetate(aq) = succinate(aq) + acetoacetyl-CoA(aq),13.727346078831154,,8.74776720238777,False
3756,succinyl-CoA(aq) + acetoacetate(aq) = succinate(aq) + acetoacetyl-CoA(aq),11.9232713364653,,5.050646318735412,False
3757,succinyl-CoA(aq) + acetoacetate(aq) = succinate(aq) + acetoacetyl-CoA(aq),11.981185990523285,,6.99902077934304,False
3758,succinyl-CoA(aq) + acetoacetate(aq) = succinate(aq) + acetoacetyl-CoA(aq),14.808061726856272,,9.86092419821714,False
3759,succinyl-CoA(aq) + acetoacetate(aq) = succinate(aq) + acetoacetyl-CoA(aq),10.579798339125782,,3.704399934887997,False
3760,succinyl-CoA(aq) + acetoacetate(aq) = succinate(aq) + acetoacetyl-CoA(aq),13.398290784860372,,6.560440942928615,False
3761,succinyl-CoA(aq) + acetoacetate(aq) = succinate(aq) + acetoacetyl-CoA(aq),12.930436515526301,,6.066781299289053,False
3762,UTP(aq) + D-glucose 1-phosphate(aq) = pyrophosphate(aq) + UDPglucose(aq),3.4718755518289717,,1.8008036785492285,False
3763,UTP(aq) + D-glucose 1-phosphate(aq) = pyrophosphate(aq) + UDPglucose(aq),1.1908254746670817,,1.1444497660202895,False
3764,UTP(aq) + D-glucose 1-phosphate(aq) = pyrophosphate(aq) + UDPglucose(aq),4.148079170579334,,2.0300902021837404,False
3765,UTP(aq) + D-glucose 1-phosphate(aq) = pyrophosphate(aq) + UDPglucose(aq),2.8574077349915883,,2.116221404683833,False
3766,UTP(aq) + D-glucose 1-phosphate(aq) = pyrophosphate(aq) + UDPglucose(aq),4.566946764704171,,2.0059300484637967,False
3767,UTP(aq) + D-glucose 1-phosphate(aq) = pyrophosphate(aq) + UDPglucose(aq),5.258356011630015,,1.8067515200948794,False
3768,L-alanine(aq) + 2-oxoglutarate(aq) = pyruvate(aq) + L-glutamate(aq),-0.0,,-1.664799955251567,False
3769,ATP(aq) + propanoate(aq) + CoA(aq) = AMP(aq) + diphosphate(aq) + propanonyl-CoA(aq),-0.3613763747549543,,46.54490305080925,False
3770,ATP(aq) + acetate(aq) + CoA(aq) = AMP(aq) + diphosphate(aq) + acetyl-CoA(aq),0.38997618519100946,,47.29636625612988,False
3771,ATP(aq) + acetate(aq) + CoA(aq) = AMP(aq) + diphosphate(aq) + acetyl-CoA(aq),0.38997618519100946,,50.195609014246195,False
3772,ATP(aq) + acetate(aq) + CoA(aq) = AMP(aq) + diphosphate(aq) + acetyl-CoA(aq),0.38997618519100946,,44.53014659435825,False
3773,-D-glucose 1-phosphate(aq) =-D-glucose 6-phosphate(aq),-0.8336525299669874,,-0.8253090370656836,False
3774,uridine(aq) + orthophosphate(aq) = uracil(aq) + D-ribose 1-phosphate(aq),1.3722638992840375,,-2.274099076937345,False
3775,L-aspartate(aq) = fumarate(aq) + ammonia(aq),14.192341711274965,,17.08410677882975,False
3776,L-aspartate(aq) = fumarate(aq) + ammonia(aq),13.869341117082612,,16.93650923956396,False
3777,L-aspartate(aq) = fumarate(aq) + ammonia(aq),13.178570294418567,,16.456131208489385,False
3778,L-aspartate(aq) = fumarate(aq) + ammonia(aq),12.723054918709613,,15.956661701777966,False
3779,L-aspartate(aq) = fumarate(aq) + ammonia(aq),12.084853680214206,,15.523865265314253,False
3780,L-aspartate(aq) = fumarate(aq) + ammonia(aq),12.860682252803517,,16.299693837903565,False
3781,L-aspartate(aq) = fumarate(aq) + ammonia(aq),12.989971435667373,,16.510403695588025,False
3782,L-aspartate(aq) = fumarate(aq) + ammonia(aq),12.872170862381587,,16.311182447481634,False
3783,L-aspartate(aq) = fumarate(aq) + ammonia(aq),12.872170862381587,,16.311182447481634,False
3784,L-aspartate(aq) = fumarate(aq) + ammonia(aq),11.89428284363573,,15.333294428735778,False
3785,L-aspartate(aq) = fumarate(aq) + ammonia(aq),11.89428284363573,,15.333294428735778,False
3786,carbamoyl phosphate(aq) + L-ornithine(aq) = L-citrulline(aq) + orthophosphate(aq),-29.672798151901887,,8.078956824729914,False
3787,L-O-phosphoserine(aq) + H2O(l) = L-serine(aq) + orthophosphate(aq),-16.67479882687249,,-16.524011736619244,False
3788,L-O-phosphoserine(aq) + H2O(l) = L-serine(aq) + orthophosphate(aq),-14.49238608617438,,-15.21358983992299,False
3789,UDPglucose(aq) = UDPgalactose(aq),3.0669903081000407,,3.0669903081000407,False
3790,L-pipecolate(aq) + NADP(aq) =D-1-piperidine-2-carboxylate(aq) + NADPH(aq),11.756690294317096,,68.59137246887157,False
3791,L-pipecolate(aq) + NADP(aq) =D-1-piperidine-2-carboxylate(aq) + NADPH(aq),12.714756490229588,,70.8241682219555,False
3792,L-pipecolate(aq) + NADP(aq) =D-1-piperidine-2-carboxylate(aq) + NADPH(aq),10.692160564420185,,65.55177376325037,False
3793,L-pipecolate(aq) + NADP(aq) =D-1-piperidine-2-carboxylate(aq) + NADPH(aq),11.70026219322297,,67.38139938858997,False
3794,L-pipecolate(aq) + NADP(aq) =D-1-piperidine-2-carboxylate(aq) + NADPH(aq),13.30036604849593,,72.82797673935707,False
3795,L-pipecolate(aq) + NADP(aq) =D-1-piperidine-2-carboxylate(aq) + NADPH(aq),10.390201293560565,,64.56603505933147,False
3796,5-formiminotetrahydrofolate(aq) + glycine(aq) = N-formiminoglycine(aq) + tetrahydrofolate(aq),-4.148079170579334,,-10.202515471362087,False
3797,-D-glucose 1-phosphate(aq) =-D-glucose 6-phosphate(aq),-7.166828864347331,,-7.161056865401741,False
3798,D-ribose 5-phosphate(aq) = D-ribulose 5-phosphate(aq),1.359892401091404,,1.4069907925895428,False
3799,"(3,5)-cholesta-7,24-diene-3-ol(aq) = (3,5)-cholesta-8,24-diene-3-ol(aq)",-6.801765171783232,,-6.801765171783232,False
3800,L-rhamnose(aq) = L-rhamnulose(aq),0.7414563825463438,,0.7226484823885904,False
3801,3-phospho-D-glycerate(aq) + NAD(aq) = 3-phosphohydroxypyruvate(aq) + NADH(aq),34.62256839073043,,77.99085367958187,False
3802,3-phospho-D-glycerate(aq) + NAD(aq) = 3-phosphohydroxypyruvate(aq) + NADH(aq),34.443050121789845,,77.87822626862385,False
3803,3-phospho-D-glycerate(aq) + NAD(aq) = 3-phosphohydroxypyruvate(aq) + NADH(aq),32.79674745132826,,77.86109791691257,False
3804,3-phospho-D-glycerate(aq) + NAD(aq) = 3-phosphohydroxypyruvate(aq) + NADH(aq),29.130175197421636,,76.19686956434782,False
3805,3-phospho-D-glycerate(aq) + NAD(aq) = 3-phosphohydroxypyruvate(aq) + NADH(aq),29.545644642075086,,77.9582172598184,False
3806,3-phospho-D-glycerate(aq) + NAD(aq) = 3-phosphohydroxypyruvate(aq) + NADH(aq),28.78996393265891,,77.68808864471532,False
3807,3-phospho-D-glycerate(aq) + NAD(aq) = 3-phosphohydroxypyruvate(aq) + NADH(aq),27.05140679792899,,77.63842733587504,False
3808,3-phospho-D-glycerate(aq) + NAD(aq) = 3-phosphohydroxypyruvate(aq) + NADH(aq),26.69711549641519,,78.3640614054053,False
3809,3-phospho-D-glycerate(aq) + NAD(aq) = 3-phosphohydroxypyruvate(aq) + NADH(aq),32.2908045715066,,78.33070328073056,False
3810,3-phospho-D-glycerate(aq) + NAD(aq) = 3-phosphohydroxypyruvate(aq) + NADH(aq),32.009503633467894,,76.83639391775665,False
3811,3-phospho-D-glycerate(aq) + NAD(aq) = 3-phosphohydroxypyruvate(aq) + NADH(aq),32.1876761512994,,76.89255068202755,False
3812,3-phospho-D-glycerate(aq) + NAD(aq) = 3-phosphohydroxypyruvate(aq) + NADH(aq),33.2416145394487,,79.67538138172912,False
3813,3-phospho-D-glycerate(aq) + NAD(aq) = 3-phosphohydroxypyruvate(aq) + NADH(aq),32.76359755495719,,77.70020806998332,False
3814,3-phospho-D-glycerate(aq) + NAD(aq) = 3-phosphohydroxypyruvate(aq) + NADH(aq),33.032366433729194,,79.36299119491277,False
3815,3-phospho-D-glycerate(aq) + NAD(aq) = 3-phosphohydroxypyruvate(aq) + NADH(aq),29.233203029855108,,77.52411311448876,False
3816,3-phospho-D-glycerate(aq) + NAD(aq) = 3-phosphohydroxypyruvate(aq) + NADH(aq),32.76359755495719,,77.8916774069005,False
3817,3-phospho-D-glycerate(aq) + NAD(aq) = 3-phosphohydroxypyruvate(aq) + NADH(aq),29.475441510715285,,77.70547566933791,False
3818,3-phospho-D-glycerate(aq) + NAD(aq) = 3-phosphohydroxypyruvate(aq) + NADH(aq),33.28154825212139,,77.71312498019458,False
3819,D-fructose 1-phosphate(aq) + H2O(l) = D-fructose(aq) + orthophosphate(aq),-13.248810769109902,,-11.282765403705874,False
3820,lactose(aq) + H2O(l) = D-galactose(aq) + D-glucose(aq),-11.036208901401038,,-11.0359993198212,False
3821,(S)-lactate(aq) + NAD(aq) = pyruvate(aq) + NADH(aq),23.281438480289108,,69.85766165512403,False
3822,(S)-lactate(aq) + NAD(aq) = pyruvate(aq) + NADH(aq),16.281185004754043,,68.05952220707428,False
3823,(S)-lactate(aq) + NAD(aq) = pyruvate(aq) + NADH(aq),14.844611335725231,,68.45398319274165,False
3824,(S)-lactate(aq) + NAD(aq) = pyruvate(aq) + NADH(aq),23.4673476454137,,69.86697054191299,False
3825,(S)-lactate(aq) + NAD(aq) = pyruvate(aq) + NADH(aq),16.878694507518073,,67.91188812778776,False
3826,(S)-lactate(aq) + NAD(aq) = pyruvate(aq) + NADH(aq),15.397477711765427,,68.94967590610658,False
3827,6-phospho-D-gluconate(aq) + NADP(aq) + H2O(l) = D-ribulose 5-phosphate(aq) + NADPH(aq) + carbon dioxide(aq),6.450971802073414,,44.28419954277843,False
3828,6-phospho-D-gluconate(aq) + NADP(aq) + H2O(l) = D-ribulose 5-phosphate(aq) + NADPH(aq) + carbon dioxide(aq),6.288977745080652,,49.75096466668362,False
3829,6-phospho-D-gluconate(aq) + NADP(aq) + H2O(l) = D-ribulose 5-phosphate(aq) + NADPH(aq) + carbon dioxide(aq),6.450971802073414,,52.98154064091253,False
3830,6-phospho-D-gluconate(aq) + NADP(aq) + H2O(l) = D-ribulose 5-phosphate(aq) + NADPH(aq) + carbon dioxide(aq),6.384897846394104,,49.24538004780627,False
3831,6-phospho-D-gluconate(aq) + NADP(aq) + H2O(l) = D-ribulose 5-phosphate(aq) + NADPH(aq) + carbon dioxide(aq),6.417714571188463,,49.60068486053783,False
3832,6-phospho-D-gluconate(aq) + NADP(aq) + H2O(l) = D-ribulose 5-phosphate(aq) + NADPH(aq) + carbon dioxide(aq),6.166600945568077,,47.10157779780534,False
3833,6-phospho-D-gluconate(aq) + NADP(aq) + H2O(l) = D-ribulose 5-phosphate(aq) + NADPH(aq) + carbon dioxide(aq),6.227033856202001,,47.89030978936402,False
3834,6-phospho-D-gluconate(aq) + NADP(aq) + H2O(l) = D-ribulose 5-phosphate(aq) + NADPH(aq) + carbon dioxide(aq),6.624303055108492,,50.046759704399264,False
3835,6-phospho-D-gluconate(aq) + NADP(aq) + H2O(l) = D-ribulose 5-phosphate(aq) + NADPH(aq) + carbon dioxide(aq),6.257812220947207,,48.42424063716207,False
3836,glycine(aq) + oxaloacetate(aq) = glyoxylate(aq) + L-aspartate(aq),10.245398242898613,,8.632689436065004,False
3837,isocitrate(aq) = cis-aconitate(aq) + H2O(l),0.9594432197021339,,0.9591805412526033,False
3838,"D-fructose 1,6-bisphosphate(aq) = glycerone phosphate(aq) + D-glyceraldehyde 3-phosphate(aq)",23.76461101268096,,17.246741648002214,False
3839,"D-fructose 1,6-bisphosphate(aq) = glycerone phosphate(aq) + D-glyceraldehyde 3-phosphate(aq)",23.719828865879308,,16.73368822179434,False
3840,"D-fructose 1,6-bisphosphate(aq) = glycerone phosphate(aq) + D-glyceraldehyde 3-phosphate(aq)",21.33460794966103,,13.164797110852643,False
3841,"D-fructose 1,6-bisphosphate(aq) = glycerone phosphate(aq) + D-glyceraldehyde 3-phosphate(aq)",22.766382957709553,,15.877022759206781,False
3842,D-glucose 6-phosphate(aq) = D-fructose 6-phosphate(aq),3.7717248406304087,,3.789829755932967,False
3843,D-glucose 6-phosphate(aq) = D-fructose 6-phosphate(aq),3.7938059227563086,,3.815019532618993,False
3844,D-glucose 6-phosphate(aq) = D-fructose 6-phosphate(aq),3.7207661623574753,,3.7500026282968095,False
3845,D-glucose 6-phosphate(aq) = D-fructose 6-phosphate(aq),3.5658525732406825,,3.613539907490327,False
3846,D-glucose 6-phosphate(aq) = D-fructose 6-phosphate(aq),3.3396787702487334,,3.425196262870722,False
3847,D-glucose 6-phosphate(aq) = D-fructose 6-phosphate(aq),3.28325358488292,,3.3979164347908926,False
3848,D-glucose 6-phosphate(aq) = D-fructose 6-phosphate(aq),3.2532874068304545,,3.4371658630980755,False
3849,D-glucose 6-phosphate(aq) = D-fructose 6-phosphate(aq),3.0375222515987734,,3.3017723614711376,False
3850,D-glucose 6-phosphate(aq) = D-fructose 6-phosphate(aq),2.954796282961484,,3.219046392833848,False
3851,D-glucose 6-phosphate(aq) = D-fructose 6-phosphate(aq),2.844970203338393,,3.234721214695868,False
3852,D-glucose 6-phosphate(aq) = D-fructose 6-phosphate(aq),2.659892520928207,,3.1948418743142892,False
3853,D-glucose 6-phosphate(aq) = D-fructose 6-phosphate(aq),2.5528978844895405,,3.2591993005050894,False
3854,D-glucose 6-phosphate(aq) = D-fructose 6-phosphate(aq),2.8122917293184306,,3.3620012949387634,False
3855,D-glucose 6-phosphate(aq) = D-fructose 6-phosphate(aq),2.3916834238389324,,3.368814447479414,False
3856,D-glucose 6-phosphate(aq) = D-fructose 6-phosphate(aq),3.4202327663925955,,3.4951699655209807,False
3857,D-glucose 6-phosphate(aq) = D-fructose 6-phosphate(aq),2.562546632399422,,3.324693546263707,False
3858,D-glucose 6-phosphate(aq) = D-fructose 6-phosphate(aq),3.7354780343150353,,3.767955756258941,False
3859,D-glucose 6-phosphate(aq) = D-fructose 6-phosphate(aq),3.06750464489496,,3.2398483636527757,False
